id,value,category
27250,272500,A
27251,272510,B
27252,272520,A
27253,272530,B
27254,272540,A
27255,272550,B
27256,272560,A
27257,272570,B
27258,272580,A
27259,272590,B
27260,272600,A
27261,272610,B
27262,272620,A
27263,272630,B
27264,272640,A
27265,272650,B
27266,272660,A
27267,272670,B
27268,272680,A
27269,272690,B
27270,272700,A
27271,272710,B
27272,272720,A
27273,272730,B
27274,272740,A
27275,272750,B
27276,272760,A
27277,272770,B
27278,272780,A
27279,272790,B
27280,272800,A
27281,272810,B
27282,272820,A
27283,272830,B
27284,272840,A
27285,272850,B
27286,272860,A
27287,272870,B
27288,272880,A
27289,272890,B
27290,272900,A
27291,272910,B
27292,272920,A
27293,272930,B
27294,272940,A
27295,272950,B
27296,272960,A
27297,272970,B
27298,272980,A
27299,272990,B
27300,273000,A
27301,273010,B
27302,273020,A
27303,273030,B
27304,273040,A
27305,273050,B
27306,273060,A
27307,273070,B
27308,273080,A
27309,273090,B
27310,273100,A
27311,273110,B
27312,273120,A
27313,273130,B
27314,273140,A
27315,273150,B
27316,273160,A
27317,273170,B
27318,273180,A
27319,273190,B
27320,273200,A
27321,273210,B
27322,273220,A
27323,273230,B
27324,273240,A
27325,273250,B
27326,273260,A
27327,273270,B
27328,273280,A
27329,273290,B
27330,273300,A
27331,273310,B
27332,273320,A
27333,273330,B
27334,273340,A
27335,273350,B
27336,273360,A
27337,273370,B
27338,273380,A
27339,273390,B
27340,273400,A
27341,273410,B
27342,273420,A
27343,273430,B
27344,273440,A
27345,273450,B
27346,273460,A
27347,273470,B
27348,273480,A
27349,273490,B
27350,273500,A
27351,273510,B
27352,273520,A
27353,273530,B
27354,273540,A
27355,273550,B
27356,273560,A
27357,273570,B
27358,273580,A
27359,273590,B
27360,273600,A
27361,273610,B
27362,273620,A
27363,273630,B
27364,273640,A
27365,273650,B
27366,273660,A
27367,273670,B
27368,273680,A
27369,273690,B
27370,273700,A
27371,273710,B
27372,273720,A
27373,273730,B
27374,273740,A
27375,273750,B
27376,273760,A
27377,273770,B
27378,273780,A
27379,273790,B
27380,273800,A
27381,273810,B
27382,273820,A
27383,273830,B
27384,273840,A
27385,273850,B
27386,273860,A
27387,273870,B
27388,273880,A
27389,273890,B
27390,273900,A
27391,273910,B
27392,273920,A
27393,273930,B
27394,273940,A
27395,273950,B
27396,273960,A
27397,273970,B
27398,273980,A
27399,273990,B
27400,274000,A
27401,274010,B
27402,274020,A
27403,274030,B
27404,274040,A
27405,274050,B
27406,274060,A
27407,274070,B
27408,274080,A
27409,274090,B
27410,274100,A
27411,274110,B
27412,274120,A
27413,274130,B
27414,274140,A
27415,274150,B
27416,274160,A
27417,274170,B
27418,274180,A
27419,274190,B
27420,274200,A
27421,274210,B
27422,274220,A
27423,274230,B
27424,274240,A
27425,274250,B
27426,274260,A
27427,274270,B
27428,274280,A
27429,274290,B
27430,274300,A
27431,274310,B
27432,274320,A
27433,274330,B
27434,274340,A
27435,274350,B
27436,274360,A
27437,274370,B
27438,274380,A
27439,274390,B
27440,274400,A
27441,274410,B
27442,274420,A
27443,274430,B
27444,274440,A
27445,274450,B
27446,274460,A
27447,274470,B
27448,274480,A
27449,274490,B
27450,274500,A
27451,274510,B
27452,274520,A
27453,274530,B
27454,274540,A
27455,274550,B
27456,274560,A
27457,274570,B
27458,274580,A
27459,274590,B
27460,274600,A
27461,274610,B
27462,274620,A
27463,274630,B
27464,274640,A
27465,274650,B
27466,274660,A
27467,274670,B
27468,274680,A
27469,274690,B
27470,274700,A
27471,274710,B
27472,274720,A
27473,274730,B
27474,274740,A
27475,274750,B
27476,274760,A
27477,274770,B
27478,274780,A
27479,274790,B
27480,274800,A
27481,274810,B
27482,274820,A
27483,274830,B
27484,274840,A
27485,274850,B
27486,274860,A
27487,274870,B
27488,274880,A
27489,274890,B
27490,274900,A
27491,274910,B
27492,274920,A
27493,274930,B
27494,274940,A
27495,274950,B
27496,274960,A
27497,274970,B
27498,274980,A
27499,274990,B
27500,275000,A
27501,275010,B
27502,275020,A
27503,275030,B
27504,275040,A
27505,275050,B
27506,275060,A
27507,275070,B
27508,275080,A
27509,275090,B
27510,275100,A
27511,275110,B
27512,275120,A
27513,275130,B
27514,275140,A
27515,275150,B
27516,275160,A
27517,275170,B
27518,275180,A
27519,275190,B
27520,275200,A
27521,275210,B
27522,275220,A
27523,275230,B
27524,275240,A
27525,275250,B
27526,275260,A
27527,275270,B
27528,275280,A
27529,275290,B
27530,275300,A
27531,275310,B
27532,275320,A
27533,275330,B
27534,275340,A
27535,275350,B
27536,275360,A
27537,275370,B
27538,275380,A
27539,275390,B
27540,275400,A
27541,275410,B
27542,275420,A
27543,275430,B
27544,275440,A
27545,275450,B
27546,275460,A
27547,275470,B
27548,275480,A
27549,275490,B
27550,275500,A
27551,275510,B
27552,275520,A
27553,275530,B
27554,275540,A
27555,275550,B
27556,275560,A
27557,275570,B
27558,275580,A
27559,275590,B
27560,275600,A
27561,275610,B
27562,275620,A
27563,275630,B
27564,275640,A
27565,275650,B
27566,275660,A
27567,275670,B
27568,275680,A
27569,275690,B
27570,275700,A
27571,275710,B
27572,275720,A
27573,275730,B
27574,275740,A
27575,275750,B
27576,275760,A
27577,275770,B
27578,275780,A
27579,275790,B
27580,275800,A
27581,275810,B
27582,275820,A
27583,275830,B
27584,275840,A
27585,275850,B
27586,275860,A
27587,275870,B
27588,275880,A
27589,275890,B
27590,275900,A
27591,275910,B
27592,275920,A
27593,275930,B
27594,275940,A
27595,275950,B
27596,275960,A
27597,275970,B
27598,275980,A
27599,275990,B
27600,276000,A
27601,276010,B
27602,276020,A
27603,276030,B
27604,276040,A
27605,276050,B
27606,276060,A
27607,276070,B
27608,276080,A
27609,276090,B
27610,276100,A
27611,276110,B
27612,276120,A
27613,276130,B
27614,276140,A
27615,276150,B
27616,276160,A
27617,276170,B
27618,276180,A
27619,276190,B
27620,276200,A
27621,276210,B
27622,276220,A
27623,276230,B
27624,276240,A
27625,276250,B
27626,276260,A
27627,276270,B
27628,276280,A
27629,276290,B
27630,276300,A
27631,276310,B
27632,276320,A
27633,276330,B
27634,276340,A
27635,276350,B
27636,276360,A
27637,276370,B
27638,276380,A
27639,276390,B
27640,276400,A
27641,276410,B
27642,276420,A
27643,276430,B
27644,276440,A
27645,276450,B
27646,276460,A
27647,276470,B
27648,276480,A
27649,276490,B
27650,276500,A
27651,276510,B
27652,276520,A
27653,276530,B
27654,276540,A
27655,276550,B
27656,276560,A
27657,276570,B
27658,276580,A
27659,276590,B
27660,276600,A
27661,276610,B
27662,276620,A
27663,276630,B
27664,276640,A
27665,276650,B
27666,276660,A
27667,276670,B
27668,276680,A
27669,276690,B
27670,276700,A
27671,276710,B
27672,276720,A
27673,276730,B
27674,276740,A
27675,276750,B
27676,276760,A
27677,276770,B
27678,276780,A
27679,276790,B
27680,276800,A
27681,276810,B
27682,276820,A
27683,276830,B
27684,276840,A
27685,276850,B
27686,276860,A
27687,276870,B
27688,276880,A
27689,276890,B
27690,276900,A
27691,276910,B
27692,276920,A
27693,276930,B
27694,276940,A
27695,276950,B
27696,276960,A
27697,276970,B
27698,276980,A
27699,276990,B
27700,277000,A
27701,277010,B
27702,277020,A
27703,277030,B
27704,277040,A
27705,277050,B
27706,277060,A
27707,277070,B
27708,277080,A
27709,277090,B
27710,277100,A
27711,277110,B
27712,277120,A
27713,277130,B
27714,277140,A
27715,277150,B
27716,277160,A
27717,277170,B
27718,277180,A
27719,277190,B
27720,277200,A
27721,277210,B
27722,277220,A
27723,277230,B
27724,277240,A
27725,277250,B
27726,277260,A
27727,277270,B
27728,277280,A
27729,277290,B
27730,277300,A
27731,277310,B
27732,277320,A
27733,277330,B
27734,277340,A
27735,277350,B
27736,277360,A
27737,277370,B
27738,277380,A
27739,277390,B
27740,277400,A
27741,277410,B
27742,277420,A
27743,277430,B
27744,277440,A
27745,277450,B
27746,277460,A
27747,277470,B
27748,277480,A
27749,277490,B
27750,277500,A
27751,277510,B
27752,277520,A
27753,277530,B
27754,277540,A
27755,277550,B
27756,277560,A
27757,277570,B
27758,277580,A
27759,277590,B
27760,277600,A
27761,277610,B
27762,277620,A
27763,277630,B
27764,277640,A
27765,277650,B
27766,277660,A
27767,277670,B
27768,277680,A
27769,277690,B
27770,277700,A
27771,277710,B
27772,277720,A
27773,277730,B
27774,277740,A
27775,277750,B
27776,277760,A
27777,277770,B
27778,277780,A
27779,277790,B
27780,277800,A
27781,277810,B
27782,277820,A
27783,277830,B
27784,277840,A
27785,277850,B
27786,277860,A
27787,277870,B
27788,277880,A
27789,277890,B
27790,277900,A
27791,277910,B
27792,277920,A
27793,277930,B
27794,277940,A
27795,277950,B
27796,277960,A
27797,277970,B
27798,277980,A
27799,277990,B
27800,278000,A
27801,278010,B
27802,278020,A
27803,278030,B
27804,278040,A
27805,278050,B
27806,278060,A
27807,278070,B
27808,278080,A
27809,278090,B
27810,278100,A
27811,278110,B
27812,278120,A
27813,278130,B
27814,278140,A
27815,278150,B
27816,278160,A
27817,278170,B
27818,278180,A
27819,278190,B
27820,278200,A
27821,278210,B
27822,278220,A
27823,278230,B
27824,278240,A
27825,278250,B
27826,278260,A
27827,278270,B
27828,278280,A
27829,278290,B
27830,278300,A
27831,278310,B
27832,278320,A
27833,278330,B
27834,278340,A
27835,278350,B
27836,278360,A
27837,278370,B
27838,278380,A
27839,278390,B
27840,278400,A
27841,278410,B
27842,278420,A
27843,278430,B
27844,278440,A
27845,278450,B
27846,278460,A
27847,278470,B
27848,278480,A
27849,278490,B
27850,278500,A
27851,278510,B
27852,278520,A
27853,278530,B
27854,278540,A
27855,278550,B
27856,278560,A
27857,278570,B
27858,278580,A
27859,278590,B
27860,278600,A
27861,278610,B
27862,278620,A
27863,278630,B
27864,278640,A
27865,278650,B
27866,278660,A
27867,278670,B
27868,278680,A
27869,278690,B
27870,278700,A
27871,278710,B
27872,278720,A
27873,278730,B
27874,278740,A
27875,278750,B
27876,278760,A
27877,278770,B
27878,278780,A
27879,278790,B
27880,278800,A
27881,278810,B
27882,278820,A
27883,278830,B
27884,278840,A
27885,278850,B
27886,278860,A
27887,278870,B
27888,278880,A
27889,278890,B
27890,278900,A
27891,278910,B
27892,278920,A
27893,278930,B
27894,278940,A
27895,278950,B
27896,278960,A
27897,278970,B
27898,278980,A
27899,278990,B
27900,279000,A
27901,279010,B
27902,279020,A
27903,279030,B
27904,279040,A
27905,279050,B
27906,279060,A
27907,279070,B
27908,279080,A
27909,279090,B
27910,279100,A
27911,279110,B
27912,279120,A
27913,279130,B
27914,279140,A
27915,279150,B
27916,279160,A
27917,279170,B
27918,279180,A
27919,279190,B
27920,279200,A
27921,279210,B
27922,279220,A
27923,279230,B
27924,279240,A
27925,279250,B
27926,279260,A
27927,279270,B
27928,279280,A
27929,279290,B
27930,279300,A
27931,279310,B
27932,279320,A
27933,279330,B
27934,279340,A
27935,279350,B
27936,279360,A
27937,279370,B
27938,279380,A
27939,279390,B
27940,279400,A
27941,279410,B
27942,279420,A
27943,279430,B
27944,279440,A
27945,279450,B
27946,279460,A
27947,279470,B
27948,279480,A
27949,279490,B
27950,279500,A
27951,279510,B
27952,279520,A
27953,279530,B
27954,279540,A
27955,279550,B
27956,279560,A
27957,279570,B
27958,279580,A
27959,279590,B
27960,279600,A
27961,279610,B
27962,279620,A
27963,279630,B
27964,279640,A
27965,279650,B
27966,279660,A
27967,279670,B
27968,279680,A
27969,279690,B
27970,279700,A
27971,279710,B
27972,279720,A
27973,279730,B
27974,279740,A
27975,279750,B
27976,279760,A
27977,279770,B
27978,279780,A
27979,279790,B
27980,279800,A
27981,279810,B
27982,279820,A
27983,279830,B
27984,279840,A
27985,279850,B
27986,279860,A
27987,279870,B
27988,279880,A
27989,279890,B
27990,279900,A
27991,279910,B
27992,279920,A
27993,279930,B
27994,279940,A
27995,279950,B
27996,279960,A
27997,279970,B
27998,279980,A
27999,279990,B
28000,280000,A
28001,280010,B
28002,280020,A
28003,280030,B
28004,280040,A
28005,280050,B
28006,280060,A
28007,280070,B
28008,280080,A
28009,280090,B
28010,280100,A
28011,280110,B
28012,280120,A
28013,280130,B
28014,280140,A
28015,280150,B
28016,280160,A
28017,280170,B
28018,280180,A
28019,280190,B
28020,280200,A
28021,280210,B
28022,280220,A
28023,280230,B
28024,280240,A
28025,280250,B
28026,280260,A
28027,280270,B
28028,280280,A
28029,280290,B
28030,280300,A
28031,280310,B
28032,280320,A
28033,280330,B
28034,280340,A
28035,280350,B
28036,280360,A
28037,280370,B
28038,280380,A
28039,280390,B
28040,280400,A
28041,280410,B
28042,280420,A
28043,280430,B
28044,280440,A
28045,280450,B
28046,280460,A
28047,280470,B
28048,280480,A
28049,280490,B
28050,280500,A
28051,280510,B
28052,280520,A
28053,280530,B
28054,280540,A
28055,280550,B
28056,280560,A
28057,280570,B
28058,280580,A
28059,280590,B
28060,280600,A
28061,280610,B
28062,280620,A
28063,280630,B
28064,280640,A
28065,280650,B
28066,280660,A
28067,280670,B
28068,280680,A
28069,280690,B
28070,280700,A
28071,280710,B
28072,280720,A
28073,280730,B
28074,280740,A
28075,280750,B
28076,280760,A
28077,280770,B
28078,280780,A
28079,280790,B
28080,280800,A
28081,280810,B
28082,280820,A
28083,280830,B
28084,280840,A
28085,280850,B
28086,280860,A
28087,280870,B
28088,280880,A
28089,280890,B
28090,280900,A
28091,280910,B
28092,280920,A
28093,280930,B
28094,280940,A
28095,280950,B
28096,280960,A
28097,280970,B
28098,280980,A
28099,280990,B
28100,281000,A
28101,281010,B
28102,281020,A
28103,281030,B
28104,281040,A
28105,281050,B
28106,281060,A
28107,281070,B
28108,281080,A
28109,281090,B
28110,281100,A
28111,281110,B
28112,281120,A
28113,281130,B
28114,281140,A
28115,281150,B
28116,281160,A
28117,281170,B
28118,281180,A
28119,281190,B
28120,281200,A
28121,281210,B
28122,281220,A
28123,281230,B
28124,281240,A
28125,281250,B
28126,281260,A
28127,281270,B
28128,281280,A
28129,281290,B
28130,281300,A
28131,281310,B
28132,281320,A
28133,281330,B
28134,281340,A
28135,281350,B
28136,281360,A
28137,281370,B
28138,281380,A
28139,281390,B
28140,281400,A
28141,281410,B
28142,281420,A
28143,281430,B
28144,281440,A
28145,281450,B
28146,281460,A
28147,281470,B
28148,281480,A
28149,281490,B
28150,281500,A
28151,281510,B
28152,281520,A
28153,281530,B
28154,281540,A
28155,281550,B
28156,281560,A
28157,281570,B
28158,281580,A
28159,281590,B
28160,281600,A
28161,281610,B
28162,281620,A
28163,281630,B
28164,281640,A
28165,281650,B
28166,281660,A
28167,281670,B
28168,281680,A
28169,281690,B
28170,281700,A
28171,281710,B
28172,281720,A
28173,281730,B
28174,281740,A
28175,281750,B
28176,281760,A
28177,281770,B
28178,281780,A
28179,281790,B
28180,281800,A
28181,281810,B
28182,281820,A
28183,281830,B
28184,281840,A
28185,281850,B
28186,281860,A
28187,281870,B
28188,281880,A
28189,281890,B
28190,281900,A
28191,281910,B
28192,281920,A
28193,281930,B
28194,281940,A
28195,281950,B
28196,281960,A
28197,281970,B
28198,281980,A
28199,281990,B
28200,282000,A
28201,282010,B
28202,282020,A
28203,282030,B
28204,282040,A
28205,282050,B
28206,282060,A
28207,282070,B
28208,282080,A
28209,282090,B
28210,282100,A
28211,282110,B
28212,282120,A
28213,282130,B
28214,282140,A
28215,282150,B
28216,282160,A
28217,282170,B
28218,282180,A
28219,282190,B
28220,282200,A
28221,282210,B
28222,282220,A
28223,282230,B
28224,282240,A
28225,282250,B
28226,282260,A
28227,282270,B
28228,282280,A
28229,282290,B
28230,282300,A
28231,282310,B
28232,282320,A
28233,282330,B
28234,282340,A
28235,282350,B
28236,282360,A
28237,282370,B
28238,282380,A
28239,282390,B
28240,282400,A
28241,282410,B
28242,282420,A
28243,282430,B
28244,282440,A
28245,282450,B
28246,282460,A
28247,282470,B
28248,282480,A
28249,282490,B
28250,282500,A
28251,282510,B
28252,282520,A
28253,282530,B
28254,282540,A
28255,282550,B
28256,282560,A
28257,282570,B
28258,282580,A
28259,282590,B
28260,282600,A
28261,282610,B
28262,282620,A
28263,282630,B
28264,282640,A
28265,282650,B
28266,282660,A
28267,282670,B
28268,282680,A
28269,282690,B
28270,282700,A
28271,282710,B
28272,282720,A
28273,282730,B
28274,282740,A
28275,282750,B
28276,282760,A
28277,282770,B
28278,282780,A
28279,282790,B
28280,282800,A
28281,282810,B
28282,282820,A
28283,282830,B
28284,282840,A
28285,282850,B
28286,282860,A
28287,282870,B
28288,282880,A
28289,282890,B
28290,282900,A
28291,282910,B
28292,282920,A
28293,282930,B
28294,282940,A
28295,282950,B
28296,282960,A
28297,282970,B
28298,282980,A
28299,282990,B
28300,283000,A
28301,283010,B
28302,283020,A
28303,283030,B
28304,283040,A
28305,283050,B
28306,283060,A
28307,283070,B
28308,283080,A
28309,283090,B
28310,283100,A
28311,283110,B
28312,283120,A
28313,283130,B
28314,283140,A
28315,283150,B
28316,283160,A
28317,283170,B
28318,283180,A
28319,283190,B
28320,283200,A
28321,283210,B
28322,283220,A
28323,283230,B
28324,283240,A
28325,283250,B
28326,283260,A
28327,283270,B
28328,283280,A
28329,283290,B
28330,283300,A
28331,283310,B
28332,283320,A
28333,283330,B
28334,283340,A
28335,283350,B
28336,283360,A
28337,283370,B
28338,283380,A
28339,283390,B
28340,283400,A
28341,283410,B
28342,283420,A
28343,283430,B
28344,283440,A
28345,283450,B
28346,283460,A
28347,283470,B
28348,283480,A
28349,283490,B
28350,283500,A
28351,283510,B
28352,283520,A
28353,283530,B
28354,283540,A
28355,283550,B
28356,283560,A
28357,283570,B
28358,283580,A
28359,283590,B
28360,283600,A
28361,283610,B
28362,283620,A
28363,283630,B
28364,283640,A
28365,283650,B
28366,283660,A
28367,283670,B
28368,283680,A
28369,283690,B
28370,283700,A
28371,283710,B
28372,283720,A
28373,283730,B
28374,283740,A
28375,283750,B
28376,283760,A
28377,283770,B
28378,283780,A
28379,283790,B
28380,283800,A
28381,283810,B
28382,283820,A
28383,283830,B
28384,283840,A
28385,283850,B
28386,283860,A
28387,283870,B
28388,283880,A
28389,283890,B
28390,283900,A
28391,283910,B
28392,283920,A
28393,283930,B
28394,283940,A
28395,283950,B
28396,283960,A
28397,283970,B
28398,283980,A
28399,283990,B
28400,284000,A
28401,284010,B
28402,284020,A
28403,284030,B
28404,284040,A
28405,284050,B
28406,284060,A
28407,284070,B
28408,284080,A
28409,284090,B
28410,284100,A
28411,284110,B
28412,284120,A
28413,284130,B
28414,284140,A
28415,284150,B
28416,284160,A
28417,284170,B
28418,284180,A
28419,284190,B
28420,284200,A
28421,284210,B
28422,284220,A
28423,284230,B
28424,284240,A
28425,284250,B
28426,284260,A
28427,284270,B
28428,284280,A
28429,284290,B
28430,284300,A
28431,284310,B
28432,284320,A
28433,284330,B
28434,284340,A
28435,284350,B
28436,284360,A
28437,284370,B
28438,284380,A
28439,284390,B
28440,284400,A
28441,284410,B
28442,284420,A
28443,284430,B
28444,284440,A
28445,284450,B
28446,284460,A
28447,284470,B
28448,284480,A
28449,284490,B
28450,284500,A
28451,284510,B
28452,284520,A
28453,284530,B
28454,284540,A
28455,284550,B
28456,284560,A
28457,284570,B
28458,284580,A
28459,284590,B
28460,284600,A
28461,284610,B
28462,284620,A
28463,284630,B
28464,284640,A
28465,284650,B
28466,284660,A
28467,284670,B
28468,284680,A
28469,284690,B
28470,284700,A
28471,284710,B
28472,284720,A
28473,284730,B
28474,284740,A
28475,284750,B
28476,284760,A
28477,284770,B
28478,284780,A
28479,284790,B
28480,284800,A
28481,284810,B
28482,284820,A
28483,284830,B
28484,284840,A
28485,284850,B
28486,284860,A
28487,284870,B
28488,284880,A
28489,284890,B
28490,284900,A
28491,284910,B
28492,284920,A
28493,284930,B
28494,284940,A
28495,284950,B
28496,284960,A
28497,284970,B
28498,284980,A
28499,284990,B
28500,285000,A
